ID,PID,Hours,Amount,Phase Bill Count,DeliveryMethod,Status,Division,Unit,Sponsor,Phase,ActualDuration,ProjectDuration,PlanningDuration,DesignDuration,ProcurementDuration,ConstructionDuration,CloseOutDuration,Monthly FTE
PV235CC4A-Construction,PV235CC4A,672.75,79681.57,105,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,36.26,1427.0,27.0,36.0,240.0,1124.0,180.0,0.13
PV235CC4A-Closeout,PV235CC4A,19.5,2674.64,7,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,3.68,1427.0,27.0,36.0,240.0,1124.0,180.0,0.04
PO79BMADS-Initiation,PO79BMADS,109.25,13707.869999999999,19,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Initiation,41.71,2699.0,1293.0,677.0,303.0,426.0,180.0,0.02
PO79BMADS-Design,PO79BMADS,1784.0,252184.21000000005,168,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Design,21.84,2699.0,1293.0,677.0,303.0,426.0,180.0,0.58
PO79BMADS-Procurement,PO79BMADS,547.25,79076.29,55,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Procurement,9.77,2699.0,1293.0,677.0,303.0,426.0,180.0,0.4
PO79BMADS-Construction,PO79BMADS,3865.75,575799.43,177,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Construction,13.74,2699.0,1293.0,677.0,303.0,426.0,180.0,2.01
PO79BMADS-Closeout,PO79BMADS,1359.0,197246.30999999997,45,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Closeout,5.52,2699.0,1293.0,677.0,303.0,426.0,180.0,1.76
F175EC320-Initiation,F175EC320,83.75,9301.28,18,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Initiation,9.1,2043.0,282.0,643.0,874.0,244.0,180.0,0.07
F175EC320-Design,F175EC320,1613.0,183734.1099999999,194,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Design,20.74,2043.0,282.0,643.0,874.0,244.0,180.0,0.56
F175EC320-Procurement,F175EC320,659.75,91646.78000000004,79,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Procurement,28.19,2043.0,282.0,643.0,874.0,244.0,180.0,0.17
F175EC320-Construction,F175EC320,101.5,14625.580000000002,12,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Construction,7.87,2043.0,282.0,643.0,874.0,244.0,180.0,0.09
F175EC320-Closeout,F175EC320,11.0,1589.72,1,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Closeout,0.0,2043.0,282.0,643.0,874.0,244.0,180.0,inf
PV503HALL-Design,PV503HALL,18.5,2054.61,6,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,1.71,819.0,101.0,53.0,540.0,125.0,180.0,0.08
PV503HALL-Procurement,PV503HALL,163.5,18158.360000000004,38,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,17.42,819.0,101.0,53.0,540.0,125.0,180.0,0.07
PV503HALL-Construction,PV503HALL,62.0,6885.73,9,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,4.03,819.0,101.0,53.0,540.0,125.0,180.0,0.11
PV503HALL-Closeout,PV503HALL,42.0,5633.47,10,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,4.6,819.0,101.0,53.0,540.0,125.0,180.0,0.07
PV467SCUL-Initiation,PV467SCUL,620.1833333333334,68877.62999999998,64,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,18.13,3422.0,562.0,1273.0,296.0,562.0,729.0,0.24
PV467SCUL-Design,PV467SCUL,3927.75,525358.06,358,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,41.06,3422.0,562.0,1273.0,296.0,562.0,729.0,0.68
PV467SCUL-Procurement,PV467SCUL,386.25,55798.98999999999,39,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,9.55,3422.0,562.0,1273.0,296.0,562.0,729.0,0.29
PV467SCUL-Construction,PV467SCUL,3159.666666666667,471359.1200000001,226,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,18.13,3422.0,562.0,1273.0,296.0,562.0,729.0,1.24
PV467SCUL-Closeout,PV467SCUL,1530.75,223737.43000000014,181,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,23.52,3422.0,562.0,1273.0,296.0,562.0,729.0,0.46
PVC341-M-Initiation,PVC341-M,154.25,18780.6,28,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,13.1,4490.0,406.0,1707.0,331.0,1507.0,539.0,0.08
PVC341-M-Design,PVC341-M,2812.2166666666667,403373.9900000006,298,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,55.06,4490.0,406.0,1707.0,331.0,1507.0,539.0,0.36
PVC341-M-Procurement,PVC341-M,623.25,90486.40000000002,81,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,10.68,4490.0,406.0,1707.0,331.0,1507.0,539.0,0.42
PVC341-M-Construction,PVC341-M,5758.833333333334,877542.909999999,419,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,40.94,4490.0,406.0,1707.0,331.0,1507.0,539.0,1.0
LBC05BVRF-Initiation,LBC05BVRF,11.75,1304.98,4,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,20.77,883.0,644.0,91.0,130.0,18.0,180.0,0.0
LBC05BVRF-Design,LBC05BVRF,24.483333333333334,2719.1199999999994,5,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,2.94,883.0,644.0,91.0,130.0,18.0,180.0,0.06
LBC05BVRF-Procurement,LBC05BVRF,57.25,6917.640000000001,14,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,4.19,883.0,644.0,91.0,130.0,18.0,180.0,0.1
LBC05BVRF-Construction,LBC05BVRF,5.0,670.65,1,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,0.58,883.0,644.0,91.0,130.0,18.0,180.0,0.06
LBC05BVRF-Closeout,LBC05BVRF,52.75,7075.36,15,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Closeout,5.52,883.0,644.0,91.0,130.0,18.0,180.0,0.07
PV205HVAC-Design,PV205HVAC,3.5,388.71000000000004,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,4.26,1097.0,28.0,132.0,185.0,752.0,180.0,0.01
PV205HVAC-Procurement,PV205HVAC,61.75,6857.959999999999,13,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,5.97,1097.0,28.0,132.0,185.0,752.0,180.0,0.07
PV205HVAC-Construction,PV205HVAC,56.25,6247.139999999999,19,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,24.26,1097.0,28.0,132.0,185.0,752.0,180.0,0.02
HHKINGH20-Initiation,HHKINGH20,0.0,0.0,7,1.AllInHouse,Active,PUBLIC BUILDINGS,HEALTH,Homeless Services,Initiation,2.76,755.0,470.0,96.0,7.0,182.0,180.0,0.0
LBCA07COR-Initiation,LBCA07COR,353.5,39148.65000000001,62,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,13.29,1784.0,412.0,242.0,584.0,546.0,180.0,0.19
LBCA07COR-Design,LBCA07COR,342.0,37982.52000000001,42,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,7.81,1784.0,412.0,242.0,584.0,546.0,180.0,0.31
LBCA07COR-Procurement,LBCA07COR,727.25,94512.35999999994,141,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,18.84,1784.0,412.0,242.0,584.0,546.0,180.0,0.28
LBCA07COR-Construction,LBCA07COR,693.0,97062.04999999996,121,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,17.61,1784.0,412.0,242.0,584.0,546.0,180.0,0.28
LBCA07COR-Closeout,LBCA07COR,114.25,16489.81,9,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Closeout,5.52,1784.0,412.0,242.0,584.0,546.0,180.0,0.15
PV467WNYC-Initiation,PV467WNYC,33.75,3748.28,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Initiation,4.48,2329.0,139.0,51.0,563.0,310.0,1266.0,0.05
PV467WNYC-Design,PV467WNYC,42.75,4747.84,5,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,1.65,2329.0,139.0,51.0,563.0,310.0,1266.0,0.19
PV467WNYC-Procurement,PV467WNYC,254.75,28292.559999999994,38,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,18.16,2329.0,139.0,51.0,563.0,310.0,1266.0,0.1
PV467WNYC-Construction,PV467WNYC,104.5,13895.5,22,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,10.0,2329.0,139.0,51.0,563.0,310.0,1266.0,0.07
PV467WNYC-Closeout,PV467WNYC,310.75,42755.87999999998,56,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,40.84,2329.0,139.0,51.0,563.0,310.0,1266.0,0.05
PV034GRAD-Design,PV034GRAD,23.0,2554.38,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,2.16,1157.0,9.0,67.0,212.0,869.0,180.0,0.08
PV034GRAD-Procurement,PV034GRAD,30.5,3387.33,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,8.0,1157.0,9.0,67.0,212.0,869.0,180.0,0.03
PV034GRAD-Construction,PV034GRAD,250.75,30899.359999999997,44,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,24.48,1157.0,9.0,67.0,212.0,869.0,180.0,0.07
PV034GRAD-Closeout,PV034GRAD,31.5,4225.1,8,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,4.6,1157.0,9.0,67.0,212.0,869.0,180.0,0.05
F175EC310-Initiation,F175EC310,31.5,3498.39,8,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Initiation,9.1,2043.0,282.0,643.0,874.0,244.0,180.0,0.02
F175EC310-Design,F175EC310,1311.5,149509.1199999999,190,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Design,20.74,2043.0,282.0,643.0,874.0,244.0,180.0,0.45
F175EC310-Procurement,F175EC310,357.0,48460.69000000002,52,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Procurement,28.19,2043.0,282.0,643.0,874.0,244.0,180.0,0.09
F175EC310-Construction,F175EC310,955.0,137816.25999999995,17,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Construction,7.87,2043.0,282.0,643.0,874.0,244.0,180.0,0.87
F175EC310-Closeout,F175EC310,624.0,90180.48000000001,11,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,FIRE,Fire,Closeout,4.6,2043.0,282.0,643.0,874.0,244.0,180.0,0.97
PV467VESS-Initiation,PV467VESS,682.75,91185.11999999998,59,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,22.61,3510.0,701.0,1240.0,447.0,483.0,639.0,0.22
PV467VESS-Design,PV467VESS,1464.25,211838.48,203,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,40.0,3510.0,701.0,1240.0,447.0,483.0,639.0,0.26
PV467VESS-Procurement,PV467VESS,768.75,113747.49000000008,96,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,14.42,3510.0,701.0,1240.0,447.0,483.0,639.0,0.38
PV467VESS-Construction,PV467VESS,2729.5,401069.57000000007,175,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,15.6,3510.0,701.0,1240.0,447.0,483.0,639.0,1.25
PV467VESS-Closeout,PV467VESS,550.0,85847.63000000006,98,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,19.23,3510.0,701.0,1240.0,447.0,483.0,639.0,0.2
LBCA07DKR-Initiation,LBCA07DKR,145.51666666666665,16161.090000000002,49,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,20.35,1605.0,631.0,225.0,263.0,486.0,180.0,0.05
LBCA07DKR-Design,LBCA07DKR,212.5,25324.740000000005,41,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,7.26,1605.0,631.0,225.0,263.0,486.0,180.0,0.21
LBCA07DKR-Procurement,LBCA07DKR,326.25,43759.919999999984,65,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,8.48,1605.0,631.0,225.0,263.0,486.0,180.0,0.27
LBCA07DKR-Construction,LBCA07DKR,668.7499999999999,89699.58,123,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,11.16,1605.0,631.0,225.0,263.0,486.0,180.0,0.43
LBCA07DKR-Closeout,LBCA07DKR,232.75,33314.349999999984,52,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Closeout,5.52,1605.0,631.0,225.0,263.0,486.0,180.0,0.3
PV467LTR-Procurement,PV467LTR,102.5,11383.680000000002,25,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Cultural Affairs,Procurement,10.1,890.0,10.0,140.0,313.0,427.0,180.0,0.07
PV467LTR-Construction,PV467LTR,111.0,12216.620000000003,39,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Cultural Affairs,Construction,13.77,890.0,10.0,140.0,313.0,427.0,180.0,0.06
PV467LTR-Closeout,PV467LTR,24.5,3286.19,5,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Cultural Affairs,Closeout,0.92,890.0,10.0,140.0,313.0,427.0,180.0,0.19
HH112HELP-Initiation,HH112HELP,192.0,21323.53,26,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,HEALTH,Homeless Services,Initiation,8.42,1127.0,261.0,317.0,184.0,365.0,180.0,0.16
HH112HELP-Design,HH112HELP,669.25,74326.92999999998,75,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,HEALTH,Homeless Services,Design,10.23,1127.0,261.0,317.0,184.0,365.0,180.0,0.47
HH112HELP-Procurement,HH112HELP,215.5,27392.96,22,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,HEALTH,Homeless Services,Procurement,41.4,1127.0,261.0,317.0,184.0,365.0,180.0,0.04
PW348-51-Initiation,PW348-51,727.0,80407.46999999999,51,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Mayors Office Operations,Initiation,15.13,2093.0,469.0,445.0,99.0,1080.0,180.0,0.34
PW348-51-Design,PW348-51,1066.25,123579.67000000003,78,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Mayors Office Operations,Design,14.35,2093.0,469.0,445.0,99.0,1080.0,180.0,0.53
PW348-51-Procurement,PW348-51,88.0,11803.46,12,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Mayors Office Operations,Procurement,3.19,2093.0,469.0,445.0,99.0,1080.0,180.0,0.2
PW348-51-Construction,PW348-51,1195.5,164723.85000000006,133,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Mayors Office Operations,Construction,34.58,2093.0,469.0,445.0,99.0,1080.0,180.0,0.25
PW348-51-Closeout,PW348-51,27.25,3938.17,10,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Mayors Office Operations,Closeout,4.14,2093.0,469.0,445.0,99.0,1080.0,180.0,0.05
PV467-HTC-Initiation,PV467-HTC,41.75,4636.76,7,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,4.94,566.0,153.0,168.0,105.0,140.0,180.0,0.06
PV467-HTC-Design,PV467-HTC,805.5,89458.92000000003,51,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,5.42,566.0,153.0,168.0,105.0,140.0,180.0,1.06
PV467-HTC-Procurement,PV467-HTC,601.5,76988.02000000002,48,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,3.39,566.0,153.0,168.0,105.0,140.0,180.0,1.27
PV467-HTC-Construction,PV467-HTC,511.5,68607.52,66,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,4.52,566.0,153.0,168.0,105.0,140.0,180.0,0.81
PV467-HTC-Closeout,PV467-HTC,353.0,47347.9,48,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.52,566.0,153.0,168.0,105.0,140.0,180.0,0.46
PV467-52-Procurement,PV467-52,558.6166666666667,62040.05000000001,52,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,16.45,1064.0,67.0,1.0,510.0,486.0,180.0,0.24
PV467-52-Construction,PV467-52,171.96666666666667,22085.48,38,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,15.68,1064.0,67.0,1.0,510.0,486.0,180.0,0.08
PV467-52-Closeout,PV467-52,66.0,8852.579999999998,13,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,5.52,1064.0,67.0,1.0,510.0,486.0,180.0,0.09
PV467-LIC-Initiation,PV467-LIC,280.0,31096.82000000002,59,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,12.94,1225.0,401.0,323.0,136.0,365.0,180.0,0.15
PV467-LIC-Design,PV467-LIC,359.7,40940.299999999996,56,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,10.12,1225.0,401.0,323.0,136.0,365.0,180.0,0.25
F175DREAD-Design,F175DREAD,1563.4166666666667,176003.28000000003,212,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,FIRE,Fire,Design,47.38,1047.0,201.0,855.0,146.0,-155.0,180.0,0.24
PV341PS28-Initiation,PV341PS28,411.25,46492.48,79,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,22.52,2391.0,698.0,562.0,168.0,963.0,180.0,0.13
PV341PS28-Design,PV341PS28,1270.0,170345.54999999996,126,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,18.13,2391.0,698.0,562.0,168.0,963.0,180.0,0.5
PV341PS28-Procurement,PV341PS28,425.5,59653.700000000004,39,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,5.42,2391.0,698.0,562.0,168.0,963.0,180.0,0.56
PV341PS28-Construction,PV341PS28,1803.4166666666665,261050.34000000014,197,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,31.06,2391.0,698.0,562.0,168.0,963.0,180.0,0.41
PV341PS28-Closeout,PV341PS28,434.7833333333333,64115.529999999984,33,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.52,2391.0,698.0,562.0,168.0,963.0,180.0,0.56
PV274GHIN-Initiation,PV274GHIN,270.25,29902.920000000002,57,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,10.19,4274.0,316.0,702.0,741.0,1208.0,1307.0,0.19
PV274GHIN-Design,PV274GHIN,2568.25,327252.2299999998,254,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,22.65,4274.0,316.0,702.0,741.0,1208.0,1307.0,0.81
PV274GHIN-Procurement,PV274GHIN,2806.5,390170.2700000001,257,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,23.9,4274.0,316.0,702.0,741.0,1208.0,1307.0,0.84
PV274GHIN-Construction,PV274GHIN,12758.0,1865256.4099999992,731,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,41.32,4274.0,316.0,702.0,741.0,1208.0,1307.0,2.21
PV274GHIN-Closeout,PV274GHIN,1330.5,196861.79000000004,80,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.52,4274.0,316.0,702.0,741.0,1208.0,1307.0,1.72
LNCA08BEL-Initiation,LNCA08BEL,475.58333333333337,53672.049999999996,125,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,30.65,3176.0,950.0,495.0,737.0,415.0,579.0,0.11
LNCA08BEL-Design,LNCA08BEL,810.0,109153.01,110,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,15.97,3176.0,950.0,495.0,737.0,415.0,579.0,0.36
LNCA08BEL-Procurement,LNCA08BEL,735.3166666666667,105983.70999999998,99,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,23.77,3176.0,950.0,495.0,737.0,415.0,579.0,0.22
LNCA08BEL-Construction,LNCA08BEL,1392.5,207473.19999999998,120,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,13.39,3176.0,950.0,495.0,737.0,415.0,579.0,0.74
LNCA08BEL-Closeout,LNCA08BEL,642.25,92882.2,44,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,3176.0,950.0,495.0,737.0,415.0,579.0,0.83
PV241MOD2-Initiation,PV241MOD2,4042.5,535465.1400000002,368,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,129.71,1569.0,,,,958.0,180.0,0.22
PV241MOD2-Construction,PV241MOD2,4964.666666666666,678176.9400000002,332,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,30.9,1569.0,,,,958.0,180.0,1.15
PV241MOD2-Closeout,PV241MOD2,1363.0,196244.85000000006,86,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.52,1569.0,,,,958.0,180.0,1.76
PVDOWNALP-Initiation,PVDOWNALP,62.75,6969.060000000001,16,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,8.32,4379.0,258.0,1486.0,428.0,1025.0,1182.0,0.05
PVDOWNALP-Design,PVDOWNALP,2660.25,355801.6100000003,277,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,47.94,4379.0,258.0,1486.0,428.0,1025.0,1182.0,0.4
PVDOWNALP-Procurement,PVDOWNALP,700.0,101121.34,57,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,10.81,4379.0,258.0,1486.0,428.0,1025.0,1182.0,0.46
PVDOWNALP-Construction,PVDOWNALP,6019.166666666666,882646.3899999997,470,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,35.26,4379.0,258.0,1486.0,428.0,1025.0,1182.0,1.22
PVDOWNALP-Closeout,PVDOWNALP,410.4166666666667,62105.64999999998,56,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.98,4379.0,258.0,1486.0,428.0,1025.0,1182.0,0.49
PV176-GEN-Design,PV176-GEN,12.5,1388.26,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,2.81,648.0,3.0,87.0,47.0,511.0,180.0,0.03
PV176-GEN-Procurement,PV176-GEN,7.0,777.4199999999998,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,1.52,648.0,3.0,87.0,47.0,511.0,180.0,0.03
PV176-GEN-Construction,PV176-GEN,114.0,15290.809999999992,36,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,16.48,648.0,3.0,87.0,47.0,511.0,180.0,0.05
PV176-GEN-Closeout,PV176-GEN,25.25,3386.7800000000007,13,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,5.52,648.0,3.0,87.0,47.0,511.0,180.0,0.03
LNSIA08LS-Initiation,LNSIA08LS,118.0,13105.08,17,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,3.16,1086.0,98.0,119.0,267.0,602.0,180.0,0.27
LNSIA08LS-Design,LNSIA08LS,293.5,31874.23,26,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,3.84,1086.0,98.0,119.0,267.0,602.0,180.0,0.55
LNSIA08LS-Procurement,LNSIA08LS,308.5,34262.02000000001,46,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,8.61,1086.0,98.0,119.0,267.0,602.0,180.0,0.26
LNSIA08LS-Construction,LNSIA08LS,1506.6999999999998,199349.10999999996,147,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,19.42,1086.0,98.0,119.0,267.0,602.0,180.0,0.55
LNSIA08LS-Closeout,LNSIA08LS,990.0,132788.93,48,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,1086.0,98.0,119.0,267.0,602.0,180.0,1.28
PV467-NM2-Closeout,PV467-NM2,25.5,2832.0299999999997,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,5.52,312.0,2.0,27.0,181.0,102.0,180.0,0.03
HH112SIRR-Initiation,HH112SIRR,4106.5,575109.8700000002,102,1.AllInHouse,Completed,PUBLIC BUILDINGS,HEALTH,Homeless Services,Initiation,65.32,896.0,,,,717.0,180.0,0.45
